Id,Recipe Page,Title,PDF,Vimeo Link,Thumbnail,,
2765,https://savourschool.com.au/onlineclasses/potato-protein-vegan-macarons/,Potato Protein Vegan Macarons,https://savourschool.com.au/online-clasess-pdf/?id=2765,https://player.vimeo.com/video/341956059?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/08/Potatowhip-vegan-macaron.png,,
2766,https://savourschool.com.au/onlineclasses/rocky-road/,Rocky Road,https://savourschool.com.au/online-clasess-pdf/?id=2766,https://player.vimeo.com/video/117358028?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/11/Rocky-Road-website-700x800-image.jpg,,
2767,https://savourschool.com.au/onlineclasses/lamington/,Lamington,https://savourschool.com.au/online-clasess-pdf/?id=2767,https://player.vimeo.com/video/113456071?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/08/Lamington.png,,
2768,https://savourschool.com.au/onlineclasses/coloured-easter-eggs/,Coloured Easter Eggs,https://savourschool.com.au/online-clasess-pdf/?id=2768,https://player.vimeo.com/video/205480859?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/04/1Q2A2129.jpg,,
2769,https://savourschool.com.au/onlineclasses/candys-hydrangeas/,Candy's Hydrangeas,https://savourschool.com.au/online-clasess-pdf/?id=2769,https://player.vimeo.com/video/341920486?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/06/Candy-Hydrangeas.jpg,,
2770,https://savourschool.com.au/onlineclasses/swiss-italian-french-meringue/,"Swiss, Italian & French Meringue",https://savourschool.com.au/online-clasess-pdf/?id=2770,https://player.vimeo.com/video/337911814?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/06/Meringue-Techniques-website-600-x-600.jpg,,
2771,https://savourschool.com.au/onlineclasses/cocoa-glaze-using-pectin-x58/,Cocoa Glaze using Pectin X58,https://savourschool.com.au/online-clasess-pdf/?id=2771,https://player.vimeo.com/video/326698614?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/06/Cocoa-glaze-website-image-600-x-600.jpg,,
2772,https://savourschool.com.au/onlineclasses/alishas-swiss-meringue-buttercream-cake/,Alisha's Swiss Meringue Buttercream Cake,https://savourschool.com.au/online-clasess-pdf/?id=2772,https://player.vimeo.com/video/333016502?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/06/SMB-Cake-website-image-600-x-600.jpg,,
2773,https://savourschool.com.au/onlineclasses/candys-gum-paste-rose/,Candy's Gum Paste Rose,https://savourschool.com.au/online-clasess-pdf/?id=2773,https://player.vimeo.com/video/328076187?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/06/Candys-Gum-Paste-Rose.png,,
2774,https://savourschool.com.au/onlineclasses/intro-to-gum-paste-tools/,Intro to Gum Paste & Tools,https://savourschool.com.au/online-clasess-pdf/?id=2774,https://player.vimeo.com/video/325355371?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/06/Intro-to-Gum-Paste-Tools.png,,
2775,https://savourschool.com.au/onlineclasses/alishas-fondant-celebration-cake/,Alishas Fondant Celebration Cake,https://savourschool.com.au/online-clasess-pdf/?id=2775,https://player.vimeo.com/video/325131414?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/06/Alishas-Fondant-Celebration-Cake.png,,
2776,https://savourschool.com.au/onlineclasses/alisha-chocolate-mud-cake-ganache/,Alisha Chocolate Mud Cake & Ganache,https://savourschool.com.au/online-clasess-pdf/?id=2776,https://player.vimeo.com/video/322977617?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/06/Alisha-Chocolate-Mud-Cake-Ganache.png,,
2777,https://savourschool.com.au/onlineclasses/apple-pate-de-fruit/,Apple Pate de Fruit,https://savourschool.com.au/online-clasess-pdf/?id=2777,https://player.vimeo.com/video/319397218?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/06/Apple-Pate-de-Fruit.png,,
2778,https://savourschool.com.au/onlineclasses/vegan-raspberry-glaze/,Vegan Raspberry Glaze,https://savourschool.com.au/online-clasess-pdf/?id=2778,https://player.vimeo.com/video/321350804?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/06/Vegan-Red-Glaze.png,,
2779,https://savourschool.com.au/onlineclasses/intro-to-pectins/,Intro to Pectins,https://savourschool.com.au/online-clasess-pdf/?id=2779,https://player.vimeo.com/video/319355804?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/06/Intro-to-Pectin.png,,
2780,https://savourschool.com.au/onlineclasses/modern-laminated-dough/,Modern Laminated Dough,https://savourschool.com.au/online-clasess-pdf/?id=2780,https://player.vimeo.com/video/293054162?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/06/Modern-Laminated-Dough.png,,
2781,https://savourschool.com.au/onlineclasses/antonio-bachours-roasted-beet-sponge-cake/,Antonio Bachour's 'Roasted Beet Sponge Cake',https://savourschool.com.au/online-clasess-pdf/?id=2781,https://player.vimeo.com/video/163344840?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Beet-Sponge-Cake.png,,
2782,https://savourschool.com.au/onlineclasses/tea-chocolate/,Tea Chocolate,https://savourschool.com.au/online-clasess-pdf/?id=2782,https://player.vimeo.com/video/302755289?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Tea-Chocolate.png,,
2783,https://savourschool.com.au/onlineclasses/clear-glaze/,Clear Glaze,https://savourschool.com.au/online-clasess-pdf/?id=2783,https://player.vimeo.com/video/302753968?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Clear-Glaze.png,,
2784,https://savourschool.com.au/onlineclasses/silk-screen/,Silk Screen,https://savourschool.com.au/online-clasess-pdf/?id=2784,https://player.vimeo.com/video/302749484?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Silk-Screen.png,,
2785,https://savourschool.com.au/onlineclasses/cranberry-white-chocolate-trifle/,Cranberry & White Chocolate Trifle,https://savourschool.com.au/online-clasess-pdf/?id=2785,https://player.vimeo.com/video/302735720?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Cranberry-White-Chocolate-Trifle.png,,
2786,https://savourschool.com.au/onlineclasses/flexible-chocolate-band/,Flexible Chocolate Band,https://savourschool.com.au/online-clasess-pdf/?id=2786,https://player.vimeo.com/video/294272828?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Flexible-Chocolate-Band.png,,
2787,https://savourschool.com.au/onlineclasses/chocolate-twigs/,Chocolate Twig Garnish,https://savourschool.com.au/online-clasess-pdf/?id=2787,https://player.vimeo.com/video/294478330?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Chocolate-Twig-Garnish.png,,
2788,https://savourschool.com.au/onlineclasses/coconut-mango-and-gruyere-bonbons/,"Coconut, Mango and Gruyere Bonbons",https://savourschool.com.au/online-clasess-pdf/?id=2788,https://player.vimeo.com/video/282940198?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Coconut-Mango-and-Gruyere-Bonbons.png,,
2789,https://savourschool.com.au/onlineclasses/jeromes-banana-pate-tartiner/,Jeromes Banana Pate Tartiner,https://savourschool.com.au/online-clasess-pdf/?id=2789,https://player.vimeo.com/video/282756754?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Jeromes-Banana-Pate-Tartiner.png,,
2790,https://savourschool.com.au/onlineclasses/jeromes-red-pepper-bon-bon/,Jeromes Red Pepper Bon Bon,https://savourschool.com.au/online-clasess-pdf/?id=2790,https://player.vimeo.com/video/279389071?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Jeromes-Red-Pepper-Bon-Bon.png,,
2791,https://savourschool.com.au/onlineclasses/ruby/,Ruby,https://savourschool.com.au/online-clasess-pdf/?id=2791,https://player.vimeo.com/video/273629663?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Ruby.png,,
2792,https://savourschool.com.au/onlineclasses/pate-a-foncer/,Pate A Foncer,https://savourschool.com.au/online-clasess-pdf/?id=2792,https://player.vimeo.com/video/271032143?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Pate-A-Foncer.jpeg,,
2793,https://savourschool.com.au/onlineclasses/jerome-landrieus-peanut-bar/,Jerome Landrieu's Peanut Bar,https://savourschool.com.au/online-clasess-pdf/?id=2793,https://player.vimeo.com/video/274786393?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Jerome-Landrieus-Peanut-Bar.png,,
2794,https://savourschool.com.au/onlineclasses/olivias-favourite-by-jerome-landrieu/,Olivia's Favourite By Jerome Landrieu,https://savourschool.com.au/online-clasess-pdf/?id=2794,https://player.vimeo.com/video/274599644?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Jerome-Landrieu.png,,
2795,https://savourschool.com.au/onlineclasses/antonio-bachours-creme-brulee-apple/,Antonio Bachour's 'Creme Brulee & Apple',https://savourschool.com.au/online-clasess-pdf/?id=2795,https://player.vimeo.com/video/161714184?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Antonio-Bachours-Creme-Brulee-Apple.png,,
2796,https://savourschool.com.au/onlineclasses/chocolate-birds/,Chocolate Birds,https://savourschool.com.au/online-clasess-pdf/?id=2796,https://player.vimeo.com/video/135626589?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Chocolate-Bird.png,,
2797,https://savourschool.com.au/onlineclasses/chocolate-souffle/,Chocolate Souffle,https://savourschool.com.au/online-clasess-pdf/?id=2797,https://player.vimeo.com/video/135327701?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Chocolate-Souffle.png,,
2798,https://savourschool.com.au/onlineclasses/style-rebellion-truffle/,Style Rebellion Truffle,https://savourschool.com.au/online-clasess-pdf/?id=2798,https://player.vimeo.com/video/137920209?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Style-Rebellion-Truffle.png,,
2799,https://savourschool.com.au/onlineclasses/berry-tart/,Berry Tart,https://savourschool.com.au/online-clasess-pdf/?id=2799,https://player.vimeo.com/video/138681163?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Berry-Tart.png,,
2800,https://savourschool.com.au/onlineclasses/rum-baba/,Rum Baba,https://savourschool.com.au/online-clasess-pdf/?id=2800,https://player.vimeo.com/video/140376660?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Rum-Baba.png,,
2801,https://savourschool.com.au/onlineclasses/walnut-caramel/,Walnut Caramel,https://savourschool.com.au/online-clasess-pdf/?id=2801,https://player.vimeo.com/video/140881905?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Walnut-Caramel.png,,
2802,https://savourschool.com.au/onlineclasses/hazelnut-praline-paste/,Hazelnut Praline Paste,https://savourschool.com.au/online-clasess-pdf/?id=2802,https://player.vimeo.com/video/141730073?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Hazelnut-Praline-Paste.png,,
2803,https://savourschool.com.au/onlineclasses/chocolate-showpieces/,Chocolate Showpieces,https://savourschool.com.au/online-clasess-pdf/?id=2803,https://player.vimeo.com/video/143067320?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Chocolate-Showpieces.png,,
2804,https://savourschool.com.au/onlineclasses/licorice-macarons/,Liquorice Macarons,https://savourschool.com.au/online-clasess-pdf/?id=2804,https://player.vimeo.com/video/143699822?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Liquorice-Macarons.png,,
2805,https://savourschool.com.au/onlineclasses/citrus-petit-gateaux/,Citrus Petit Gateaux,https://savourschool.com.au/online-clasess-pdf/?id=2805,https://player.vimeo.com/video/145221751?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Citrus-Petit-Gateaux.png,,
2806,https://savourschool.com.au/onlineclasses/christmas-shortbread-wheel/,Christmas Shortbread Wheel,https://savourschool.com.au/online-clasess-pdf/?id=2806,https://player.vimeo.com/video/146337155?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Christmas-Shortbread-Wheel.png,,
2807,https://savourschool.com.au/onlineclasses/christmas-cake/,Fruit Cake,https://savourschool.com.au/online-clasess-pdf/?id=2807,https://player.vimeo.com/video/147385096?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Fruit-Cake.png,,
2808,https://savourschool.com.au/onlineclasses/christmas-ganache/,Christmas Ganache,https://savourschool.com.au/online-clasess-pdf/?id=2808,https://player.vimeo.com/video/148037429?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Christmas-Ganache.png,,
2809,https://savourschool.com.au/onlineclasses/chocolate-christmas-tree/,Chocolate Christmas Tree,https://savourschool.com.au/online-clasess-pdf/?id=2809,https://player.vimeo.com/video/148934512?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Chocolate-Christmas-Tree.png,,
2810,https://savourschool.com.au/onlineclasses/pavlova/,Pavlova,https://savourschool.com.au/online-clasess-pdf/?id=2810,https://player.vimeo.com/video/149712644?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Pavlova.png,,
2811,https://savourschool.com.au/onlineclasses/mango-cheesecake-tart/,Mango Cheesecake Tart,https://savourschool.com.au/online-clasess-pdf/?id=2811,https://player.vimeo.com/video/153986832?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Mango-Cheesecake-Tart-website-image.jpg,,
2812,https://savourschool.com.au/onlineclasses/strawberry-wagon-wheels/,Strawberry Chocolate Wheels,https://savourschool.com.au/online-clasess-pdf/?id=2812,https://player.vimeo.com/video/152228433?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Strawberry-Chocolate-Wheel-website-image.jpg,,
2813,https://savourschool.com.au/onlineclasses/glazed-lemon-biscuits/,Glazed Lemon Biscuits,https://savourschool.com.au/online-clasess-pdf/?id=2813,https://player.vimeo.com/video/149831933?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Glazed-Lemon-Biscuits-web-image.jpg,,
2814,https://savourschool.com.au/onlineclasses/paris-brest/,Paris Brest,https://savourschool.com.au/online-clasess-pdf/?id=2814,https://player.vimeo.com/video/146337156?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Paris-Brest-web-image-1.jpg,,
2815,https://savourschool.com.au/onlineclasses/chocolate-mousse/,Chocolate Mousse,https://savourschool.com.au/online-clasess-pdf/?id=2815,https://player.vimeo.com/video/81960796?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Chocolate-Mousse.png,,
2816,https://savourschool.com.au/onlineclasses/lemon-meringue-tarts/,Lemon Meringue Tarts,https://savourschool.com.au/online-clasess-pdf/?id=2816,https://player.vimeo.com/video/82055904?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/website-image-600x600-1.jpg,,
2817,https://savourschool.com.au/onlineclasses/peanut-butter-macarons/,Peanut Butter Macarons,https://savourschool.com.au/online-clasess-pdf/?id=2817,https://player.vimeo.com/video/82042679?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Peanut-Butter-Macarons-website-700x800-image.jpg,,
2818,https://savourschool.com.au/onlineclasses/paper-piping-bags/,Paper Piping Bags,https://savourschool.com.au/online-clasess-pdf/?id=2818,https://player.vimeo.com/video/82069839?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Paper-Piping-Bags.png,,
2819,https://savourschool.com.au/onlineclasses/almond-cakes/,Almond Cakes,https://savourschool.com.au/online-clasess-pdf/?id=2819,https://player.vimeo.com/video/82172169?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Almond-Cakes-website-700x800-image.jpg,,
2820,https://savourschool.com.au/onlineclasses/chocolate-cigarettes/,Chocolate Curls,https://savourschool.com.au/online-clasess-pdf/?id=2820,https://player.vimeo.com/video/82157941?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Chocolate-Curls-website-700x800-image.jpg,,
2821,https://savourschool.com.au/onlineclasses/chocolate-curls/,Fine Chocolate Curls,https://savourschool.com.au/online-clasess-pdf/?id=2821,https://player.vimeo.com/video/82073189?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Fine-Chocolate-Curls.png,,
